user_id,plan_name,action,action_date,previous_plan,cancel_reason
U-03771,annual_pro,subscribe,2024-11-03,,
U-03774,monthly_pro,subscribe,2024-11-20,,
U-03784,monthly_basic,subscribe,2024-11-14,,
U-03785,monthly_basic,subscribe,2024-09-27,,
U-03793,monthly_basic,subscribe,2024-11-15,,
U-03806,monthly_pro,subscribe,2024-08-06,,
U-03807,monthly_basic,subscribe,2024-11-30,,
U-03831,monthly_pro,subscribe,2024-05-28,,
U-03846,annual_pro,subscribe,2024-07-19,,
U-03848,annual_pro,subscribe,2024-11-28,,
U-03852,monthly_basic,subscribe,2024-11-27,,
U-03855,monthly_pro,subscribe,2024-08-27,,
U-03856,monthly_basic,subscribe,2024-08-09,,
U-03860,annual_basic,subscribe,2024-12-18,,
U-03868,monthly_basic,subscribe,2024-03-23,,
U-03877,monthly_pro,subscribe,2025-01-14,,
U-03912,monthly_basic,subscribe,2024-09-24,,
U-03923,monthly_basic,subscribe,2024-11-10,,
U-03926,monthly_pro,subscribe,2024-12-19,,
U-03939,monthly_basic,subscribe,2024-04-28,,
U-03940,monthly_basic,subscribe,2024-11-07,,
U-03941,monthly_pro,subscribe,2024-07-05,,
U-03946,monthly_pro,subscribe,2024-07-10,,
U-03954,monthly_pro,subscribe,2024-03-27,,
U-03958,annual_basic,subscribe,2024-11-05,,
U-03974,monthly_pro,subscribe,2024-12-24,,
U-03979,monthly_pro,subscribe,2024-12-16,,
U-03986,monthly_pro,subscribe,2024-10-29,,
U-03990,annual_pro,subscribe,2024-06-29,,
U-03995,monthly_basic,subscribe,2024-05-09,,
U-03995,monthly_basic,cancel,2024-09-21,,technical_issues
U-04002,annual_basic,subscribe,2024-10-01,,
U-04006,annual_basic,subscribe,2024-12-27,,
U-04013,monthly_pro,subscribe,2024-07-11,,
U-04022,monthly_basic,subscribe,2024-05-30,,
U-04034,annual_basic,subscribe,2024-03-15,,
U-04049,monthly_pro,subscribe,2024-12-06,,
U-04055,monthly_pro,subscribe,2024-08-23,,
U-04058,annual_basic,subscribe,2024-12-19,,
U-04072,monthly_basic,subscribe,2024-03-12,,
U-04075,monthly_pro,subscribe,2025-01-03,,
U-04077,monthly_pro,subscribe,2024-04-22,,
U-04084,annual_pro,subscribe,2024-10-12,,
U-04084,annual_pro,cancel,2024-11-26,,not_using
U-04085,annual_basic,subscribe,2024-11-22,,
U-04094,monthly_basic,subscribe,2024-08-02,,
U-04107,monthly_basic,subscribe,2024-09-05,,
U-04107,monthly_basic,cancel,2024-11-24,,not_using
U-04117,monthly_pro,subscribe,2025-01-08,,
U-04121,annual_basic,subscribe,2025-01-01,,
U-04123,annual_basic,subscribe,2024-07-24,,
U-04128,monthly_pro,subscribe,2025-01-05,,
U-04139,annual_basic,subscribe,2025-01-09,,
U-04144,monthly_pro,subscribe,2024-05-19,,
U-04144,monthly_pro,cancel,2024-06-11,,technical_issues
U-04146,monthly_basic,subscribe,2024-11-06,,
U-04163,monthly_pro,subscribe,2024-12-26,,
U-04175,annual_pro,subscribe,2024-11-03,,
U-04181,monthly_pro,subscribe,2024-11-01,,
U-04188,monthly_pro,subscribe,2025-01-12,,
U-04194,monthly_pro,subscribe,2024-07-31,,
U-04217,monthly_basic,subscribe,2024-09-29,,
U-04220,monthly_basic,subscribe,2024-10-04,,
U-04227,annual_basic,subscribe,2024-05-27,,
U-04231,annual_basic,subscribe,2024-07-28,,
U-04258,annual_pro,subscribe,2024-10-21,,
U-04259,annual_basic,subscribe,2025-01-03,,
U-04260,monthly_basic,subscribe,2024-07-21,,
U-04261,annual_pro,subscribe,2024-03-24,,
U-04268,annual_pro,subscribe,2024-06-18,,
U-04268,annual_pro,cancel,2024-12-17,,too_expensive
U-04270,monthly_basic,subscribe,2024-08-25,,
U-04275,monthly_basic,subscribe,2024-09-02,,
U-04314,monthly_basic,subscribe,2024-05-01,,
U-04324,monthly_pro,subscribe,2024-12-19,,
U-04330,monthly_basic,subscribe,2025-01-10,,
U-04339,annual_pro,subscribe,2024-11-06,,
U-04345,annual_basic,subscribe,2024-10-15,,
U-04350,annual_pro,subscribe,2024-08-09,,
U-04352,monthly_basic,subscribe,2024-12-12,,
U-04362,annual_basic,subscribe,2024-08-02,,
U-04370,monthly_basic,subscribe,2024-11-30,,
U-04404,annual_basic,subscribe,2024-08-10,,
U-04413,monthly_basic,subscribe,2024-12-06,,
U-04425,annual_basic,subscribe,2024-11-29,,
U-04429,annual_basic,subscribe,2024-10-13,,
U-04438,annual_pro,subscribe,2024-10-11,,
U-04445,annual_pro,subscribe,2024-05-19,,
U-04447,monthly_pro,subscribe,2024-08-14,,
U-04460,monthly_pro,subscribe,2024-05-08,,
U-04467,annual_pro,subscribe,2024-11-23,,
U-04497,monthly_basic,subscribe,2024-08-30,,
U-04501,monthly_basic,subscribe,2024-06-22,,
U-04501,monthly_basic,cancel,2024-10-14,,not_using
U-04513,monthly_pro,subscribe,2024-11-04,,
U-04514,monthly_pro,subscribe,2024-08-14,,
U-04519,monthly_pro,subscribe,2024-12-18,,
U-04528,annual_basic,subscribe,2024-10-11,,
U-04530,monthly_pro,subscribe,2024-07-21,,
U-04532,monthly_basic,subscribe,2024-11-02,,
U-04538,monthly_basic,subscribe,2024-05-01,,
U-04540,monthly_basic,subscribe,2024-04-18,,
U-04555,monthly_pro,subscribe,2024-10-13,,
U-04560,monthly_pro,subscribe,2024-06-19,,
U-04569,monthly_basic,subscribe,2024-06-15,,
U-04574,annual_basic,subscribe,2025-01-14,,
U-04584,monthly_basic,subscribe,2024-11-02,,
U-04599,annual_basic,subscribe,2024-08-08,,
U-04601,monthly_pro,subscribe,2024-12-22,,
U-04605,monthly_basic,subscribe,2024-07-27,,
U-04646,monthly_basic,subscribe,2024-08-10,,
U-04646,monthly_basic,cancel,2024-08-31,,not_using
U-04660,annual_basic,subscribe,2024-09-06,,
U-04662,annual_pro,subscribe,2024-05-03,,
U-04662,annual_pro,cancel,2024-12-23,,technical_issues
U-04667,monthly_basic,subscribe,2024-10-06,,
U-04677,monthly_basic,subscribe,2024-07-19,,
U-04700,monthly_basic,subscribe,2024-12-21,,
U-04707,annual_pro,subscribe,2024-03-19,,
U-04711,monthly_basic,subscribe,2024-03-24,,
U-04723,monthly_basic,subscribe,2024-11-14,,
U-04748,monthly_pro,subscribe,2024-10-07,,
U-04748,monthly_pro,cancel,2024-11-02,,too_expensive
U-04750,monthly_basic,subscribe,2025-01-04,,
U-04763,annual_basic,subscribe,2024-12-13,,
U-04769,monthly_basic,subscribe,2024-10-18,,
U-04773,monthly_basic,subscribe,2024-11-10,,
U-04779,monthly_pro,subscribe,2024-07-11,,
U-04788,annual_basic,subscribe,2024-10-16,,
U-04796,monthly_basic,subscribe,2025-01-10,,
U-04802,monthly_basic,subscribe,2025-01-07,,
U-04822,monthly_basic,subscribe,2024-10-23,,
U-04825,monthly_basic,subscribe,2024-11-17,,
U-04827,annual_pro,subscribe,2024-11-17,,
U-04831,monthly_basic,subscribe,2024-11-22,,
U-04832,monthly_basic,subscribe,2024-09-01,,
U-04842,annual_pro,subscribe,2024-12-01,,
U-04874,monthly_basic,subscribe,2024-11-05,,
U-04877,annual_pro,subscribe,2024-09-06,,
U-04882,monthly_basic,subscribe,2024-11-01,,
U-04886,monthly_basic,subscribe,2024-12-18,,
U-04887,monthly_basic,subscribe,2024-09-21,,
U-04897,annual_pro,subscribe,2024-10-29,,
U-04914,monthly_basic,subscribe,2025-01-07,,
U-04921,monthly_basic,subscribe,2024-06-06,,
U-04927,monthly_basic,subscribe,2024-12-04,,
U-04939,annual_basic,subscribe,2024-12-24,,
U-04945,monthly_pro,subscribe,2024-10-31,,
U-04948,monthly_basic,subscribe,2024-11-02,,
U-04957,monthly_basic,subscribe,2024-12-19,,
U-04963,annual_basic,subscribe,2024-11-14,,
U-04964,monthly_pro,subscribe,2024-11-03,,
U-04968,annual_basic,subscribe,2024-06-19,,
U-04971,annual_basic,subscribe,2025-01-02,,
U-04978,monthly_pro,subscribe,2024-10-19,,
U-04980,monthly_pro,subscribe,2024-05-28,,
U-04980,monthly_pro,cancel,2024-12-18,,not_using
U-04983,monthly_basic,subscribe,2024-10-14,,
U-04984,annual_basic,subscribe,2024-10-14,,
U-04987,monthly_pro,subscribe,2024-05-18,,
U-04998,monthly_basic,subscribe,2024-10-11,,
U-00072,monthly_pro,subscribe,2025-01-06,,
U-00077,monthly_basic,subscribe,2025-01-06,,
U-00389,annual_basic,subscribe,2025-01-06,,
U-00600,monthly_basic,subscribe,2025-01-06,,
U-00999,monthly_basic,subscribe,2025-01-06,,
U-01091,monthly_basic,subscribe,2025-01-06,,
U-01163,monthly_basic,subscribe,2025-01-06,,
U-01291,monthly_basic,subscribe,2025-01-06,,
U-01381,monthly_basic,subscribe,2025-01-06,,
U-01568,monthly_basic,subscribe,2025-01-06,,
U-01745,monthly_pro,subscribe,2025-01-06,,
U-01793,monthly_basic,subscribe,2025-01-06,,
U-01810,monthly_basic,subscribe,2025-01-06,,
U-02006,annual_pro,subscribe,2025-01-06,,
U-02207,monthly_basic,subscribe,2025-01-06,,
U-02311,monthly_pro,subscribe,2025-01-06,,
U-02513,monthly_basic,subscribe,2025-01-06,,
U-02515,monthly_basic,subscribe,2025-01-06,,
U-02947,monthly_pro,subscribe,2025-01-06,,
U-03044,monthly_basic,subscribe,2025-01-06,,
U-03292,annual_basic,subscribe,2025-01-06,,
U-03453,annual_pro,subscribe,2025-01-06,,
U-03467,monthly_basic,subscribe,2025-01-06,,
U-03571,monthly_basic,subscribe,2025-01-06,,
U-03650,monthly_basic,subscribe,2025-01-06,,
U-03738,monthly_basic,subscribe,2025-01-06,,
U-03757,monthly_basic,subscribe,2025-01-06,,
U-03776,monthly_basic,subscribe,2025-01-06,,
U-04534,annual_pro,subscribe,2025-01-06,,
U-04542,monthly_basic,subscribe,2025-01-06,,
U-04608,annual_basic,subscribe,2025-01-06,,
U-04993,monthly_basic,subscribe,2025-01-06,,
U-00025,annual_basic,subscribe,2025-01-07,,
U-00434,annual_pro,subscribe,2025-01-07,,
U-01164,monthly_basic,subscribe,2025-01-07,,
U-01620,monthly_basic,subscribe,2025-01-07,,
U-01834,annual_pro,subscribe,2025-01-07,,
U-01897,monthly_basic,subscribe,2025-01-07,,
U-02545,monthly_basic,subscribe,2025-01-07,,
U-03666,monthly_basic,subscribe,2025-01-07,,
U-03791,annual_pro,subscribe,2025-01-07,,
U-03964,monthly_basic,subscribe,2025-01-07,,
U-04130,monthly_pro,subscribe,2025-01-07,,
U-00542,monthly_pro,subscribe,2025-01-08,,
U-00574,annual_basic,subscribe,2025-01-08,,
U-00867,monthly_basic,subscribe,2025-01-08,,
U-00930,monthly_basic,subscribe,2025-01-08,,
U-01580,annual_pro,subscribe,2025-01-08,,
U-02275,monthly_pro,subscribe,2025-01-08,,
U-02602,monthly_basic,subscribe,2025-01-08,,
U-02967,monthly_pro,subscribe,2025-01-08,,
U-02971,annual_basic,subscribe,2025-01-08,,
U-03135,monthly_basic,subscribe,2025-01-08,,
U-03938,monthly_basic,subscribe,2025-01-08,,
U-03970,monthly_basic,subscribe,2025-01-08,,
U-04135,monthly_pro,subscribe,2025-01-08,,
U-04264,monthly_pro,subscribe,2025-01-08,,
U-04297,annual_basic,subscribe,2025-01-08,,
U-04331,monthly_basic,subscribe,2025-01-08,,
U-00221,monthly_basic,subscribe,2025-01-09,,
U-00752,annual_basic,subscribe,2025-01-09,,
U-01999,monthly_basic,subscribe,2025-01-09,,
U-02004,monthly_basic,subscribe,2025-01-09,,
U-02012,monthly_basic,subscribe,2025-01-09,,
U-02039,monthly_basic,subscribe,2025-01-09,,
U-02891,annual_basic,subscribe,2025-01-09,,
U-03869,monthly_basic,subscribe,2025-01-09,,
U-03922,monthly_basic,subscribe,2025-01-09,,
U-04119,monthly_basic,subscribe,2025-01-09,,
U-04206,monthly_basic,subscribe,2025-01-09,,
U-04276,monthly_basic,subscribe,2025-01-09,,
U-00825,monthly_pro,subscribe,2025-01-10,,
U-00971,monthly_basic,subscribe,2025-01-10,,
U-01611,monthly_basic,subscribe,2025-01-10,,
U-04205,annual_pro,subscribe,2025-01-10,,
U-00183,monthly_pro,subscribe,2025-01-11,,
U-00268,monthly_basic,subscribe,2025-01-11,,
U-01090,monthly_basic,subscribe,2025-01-11,,
U-01233,monthly_basic,subscribe,2025-01-11,,
U-01629,monthly_basic,subscribe,2025-01-11,,
U-01654,monthly_basic,subscribe,2025-01-11,,
U-01815,monthly_basic,subscribe,2025-01-11,,
U-02070,monthly_pro,subscribe,2025-01-11,,
U-02355,monthly_basic,subscribe,2025-01-11,,
U-02364,monthly_basic,subscribe,2025-01-11,,
U-02488,annual_pro,subscribe,2025-01-11,,
U-02628,annual_pro,subscribe,2025-01-11,,
U-02828,monthly_basic,subscribe,2025-01-11,,
U-02978,monthly_pro,subscribe,2025-01-11,,
U-04594,monthly_basic,subscribe,2025-01-11,,
U-04629,monthly_basic,subscribe,2025-01-11,,
U-04801,monthly_basic,subscribe,2025-01-11,,
U-04990,annual_basic,subscribe,2025-01-11,,
U-00141,monthly_basic,subscribe,2025-01-12,,
U-00345,monthly_basic,subscribe,2025-01-12,,
U-00442,annual_pro,subscribe,2025-01-12,,
U-00755,annual_basic,subscribe,2025-01-12,,
U-00777,annual_basic,subscribe,2025-01-12,,
U-02281,monthly_basic,subscribe,2025-01-12,,
U-02661,monthly_basic,subscribe,2025-01-12,,
U-03096,monthly_basic,subscribe,2025-01-12,,
U-04690,annual_pro,subscribe,2025-01-12,,
U-00643,monthly_basic,subscribe,2025-01-13,,
U-00804,monthly_basic,subscribe,2025-01-13,,
U-00856,monthly_basic,subscribe,2025-01-13,,
U-01565,monthly_basic,subscribe,2025-01-13,,
U-01599,monthly_basic,subscribe,2025-01-13,,
U-01667,monthly_basic,subscribe,2025-01-13,,
U-01830,monthly_basic,subscribe,2025-01-13,,
U-02406,monthly_basic,subscribe,2025-01-13,,
U-02682,monthly_basic,subscribe,2025-01-13,,
U-02795,monthly_basic,subscribe,2025-01-13,,
U-02898,annual_pro,subscribe,2025-01-13,,
U-03797,monthly_basic,subscribe,2025-01-13,,
U-04767,monthly_basic,subscribe,2025-01-13,,
U-04999,monthly_pro,subscribe,2025-01-13,,
U-00668,monthly_basic,subscribe,2025-01-14,,
U-03382,monthly_basic,subscribe,2025-01-14,,
U-03592,monthly_basic,subscribe,2025-01-14,,
U-03884,monthly_basic,subscribe,2025-01-14,,
U-04829,monthly_basic,subscribe,2025-01-14,,
U-05003,monthly_basic,subscribe,2025-01-14,,
U-05005,annual_basic,subscribe,2025-01-14,,
U-05006,monthly_basic,subscribe,2025-01-14,,
U-05018,annual_pro,subscribe,2025-01-14,,
U-05022,monthly_basic,subscribe,2025-01-14,,
U-05027,monthly_basic,subscribe,2025-01-14,,
U-05029,monthly_pro,subscribe,2025-01-14,,
U-05030,monthly_basic,subscribe,2025-01-14,,
U-05036,annual_basic,subscribe,2025-01-14,,
U-05041,annual_pro,subscribe,2025-01-14,,
U-05043,monthly_basic,subscribe,2025-01-14,,
U-05047,monthly_basic,subscribe,2025-01-14,,
U-01578,monthly_basic,subscribe,2025-01-15,,
U-04828,monthly_basic,subscribe,2025-01-15,,
U-05052,annual_basic,subscribe,2025-01-15,,
U-05054,monthly_basic,subscribe,2025-01-15,,
U-05057,monthly_basic,subscribe,2025-01-15,,
U-05059,monthly_pro,subscribe,2025-01-15,,
U-05062,monthly_pro,subscribe,2025-01-15,,
U-05064,annual_basic,subscribe,2025-01-15,,
U-05065,annual_basic,subscribe,2025-01-15,,
U-05075,monthly_pro,subscribe,2025-01-15,,
U-05081,monthly_pro,subscribe,2025-01-15,,
U-05088,monthly_basic,subscribe,2025-01-15,,
U-05089,monthly_basic,subscribe,2025-01-15,,
U-05094,annual_basic,subscribe,2025-01-15,,
U-01042,monthly_basic,subscribe,2025-01-16,,
U-01960,monthly_basic,subscribe,2025-01-16,,
U-01998,monthly_basic,subscribe,2025-01-16,,
U-03906,monthly_basic,subscribe,2025-01-16,,
U-05102,monthly_basic,subscribe,2025-01-16,,
U-05113,monthly_pro,subscribe,2025-01-16,,
U-05118,monthly_basic,subscribe,2025-01-16,,
U-05131,annual_basic,subscribe,2025-01-16,,
U-05134,monthly_pro,subscribe,2025-01-16,,
U-05135,monthly_basic,subscribe,2025-01-16,,
U-05139,annual_basic,subscribe,2025-01-16,,
U-05142,monthly_basic,subscribe,2025-01-16,,
U-05145,monthly_basic,subscribe,2025-01-16,,
U-05150,monthly_basic,subscribe,2025-01-16,,
U-05151,annual_pro,subscribe,2025-01-16,,
U-00580,monthly_basic,subscribe,2025-01-17,,
U-00750,monthly_basic,subscribe,2025-01-17,,
U-00824,monthly_basic,subscribe,2025-01-17,,
U-03801,monthly_basic,subscribe,2025-01-17,,
U-04355,monthly_basic,subscribe,2025-01-17,,
U-04457,monthly_basic,subscribe,2025-01-17,,
U-05158,monthly_basic,subscribe,2025-01-17,,
U-05175,monthly_pro,subscribe,2025-01-17,,
U-05179,monthly_basic,subscribe,2025-01-17,,
U-05186,monthly_basic,subscribe,2025-01-17,,
U-05187,annual_pro,subscribe,2025-01-17,,
U-05188,monthly_pro,subscribe,2025-01-17,,
U-05198,monthly_basic,subscribe,2025-01-17,,
U-05202,annual_pro,subscribe,2025-01-17,,
U-01639,monthly_basic,subscribe,2025-01-18,,
U-02015,monthly_basic,subscribe,2025-01-18,,
U-03523,monthly_basic,subscribe,2025-01-18,,
U-03786,monthly_basic,subscribe,2025-01-18,,
U-04335,monthly_basic,subscribe,2025-01-18,,
U-04717,monthly_basic,subscribe,2025-01-18,,
U-05211,annual_pro,subscribe,2025-01-18,,
U-05214,monthly_basic,subscribe,2025-01-18,,
U-05233,annual_pro,subscribe,2025-01-18,,
U-05234,monthly_pro,subscribe,2025-01-18,,
U-05240,annual_basic,subscribe,2025-01-18,,
U-05244,monthly_pro,subscribe,2025-01-18,,
U-05245,annual_basic,subscribe,2025-01-18,,
U-05246,monthly_basic,subscribe,2025-01-18,,
U-05251,annual_basic,subscribe,2025-01-18,,
U-05252,annual_pro,subscribe,2025-01-18,,
U-05253,annual_pro,subscribe,2025-01-18,,
U-05255,monthly_pro,subscribe,2025-01-18,,
U-05260,annual_pro,subscribe,2025-01-18,,
U-05261,monthly_basic,subscribe,2025-01-18,,
U-01409,monthly_basic,subscribe,2025-01-19,,
U-01487,monthly_basic,subscribe,2025-01-19,,
U-02381,monthly_basic,subscribe,2025-01-19,,
U-02763,monthly_basic,subscribe,2025-01-19,,
U-03097,monthly_basic,subscribe,2025-01-19,,
U-04644,monthly_basic,subscribe,2025-01-19,,
U-05265,annual_basic,subscribe,2025-01-19,,
U-05269,monthly_basic,subscribe,2025-01-19,,
U-05272,monthly_basic,subscribe,2025-01-19,,
U-05277,monthly_basic,subscribe,2025-01-19,,
U-05279,monthly_basic,subscribe,2025-01-19,,
U-05280,monthly_basic,subscribe,2025-01-19,,
U-05283,monthly_basic,subscribe,2025-01-19,,
U-05289,monthly_basic,subscribe,2025-01-19,,
U-05293,monthly_pro,subscribe,2025-01-19,,
U-05301,annual_basic,subscribe,2025-01-19,,
U-05302,annual_pro,subscribe,2025-01-19,,
U-05303,annual_basic,subscribe,2025-01-19,,
U-05308,annual_basic,subscribe,2025-01-19,,
U-05316,monthly_basic,subscribe,2025-01-19,,
U-05318,monthly_basic,subscribe,2025-01-19,,
U-00254,monthly_basic,subscribe,2025-01-20,,
U-00850,monthly_basic,subscribe,2025-01-20,,
U-01015,monthly_basic,subscribe,2025-01-20,,
U-01498,annual_basic,subscribe,2025-01-20,,
U-03205,monthly_basic,subscribe,2025-01-20,,
U-03655,monthly_basic,subscribe,2025-01-20,,
U-03739,monthly_basic,subscribe,2025-01-20,,
U-05320,monthly_basic,subscribe,2025-01-20,,
U-05324,annual_pro,subscribe,2025-01-20,,
U-05332,monthly_basic,subscribe,2025-01-20,,
U-05339,monthly_basic,subscribe,2025-01-20,,
U-05341,monthly_pro,subscribe,2025-01-20,,
U-05342,monthly_pro,subscribe,2025-01-20,,
U-05344,annual_basic,subscribe,2025-01-20,,
U-05346,monthly_basic,subscribe,2025-01-20,,
U-05347,monthly_basic,subscribe,2025-01-20,,
U-05348,annual_pro,subscribe,2025-01-20,,
U-05355,monthly_basic,subscribe,2025-01-20,,
U-05368,monthly_basic,subscribe,2025-01-20,,
U-05369,monthly_basic,subscribe,2025-01-20,,
U-05370,monthly_pro,subscribe,2025-01-20,,
U-05371,monthly_basic,subscribe,2025-01-20,,
U-00083,monthly_basic,subscribe,2025-01-21,,
U-02057,monthly_basic,subscribe,2025-01-21,,
U-02619,monthly_basic,subscribe,2025-01-21,,
U-04610,monthly_basic,subscribe,2025-01-21,,
U-05382,monthly_pro,subscribe,2025-01-21,,
U-05385,annual_pro,subscribe,2025-01-21,,
U-05388,monthly_pro,subscribe,2025-01-21,,
U-05389,annual_pro,subscribe,2025-01-21,,
U-05394,monthly_basic,subscribe,2025-01-21,,
U-05395,monthly_basic,subscribe,2025-01-21,,
U-05402,monthly_basic,subscribe,2025-01-21,,
U-05403,monthly_pro,subscribe,2025-01-21,,
U-05413,monthly_pro,subscribe,2025-01-21,,
U-05419,monthly_basic,subscribe,2025-01-21,,
U-05420,annual_pro,subscribe,2025-01-21,,
U-05422,annual_pro,subscribe,2025-01-21,,
U-05425,monthly_basic,subscribe,2025-01-21,,
U-05426,monthly_basic,subscribe,2025-01-21,,
U-05427,monthly_pro,subscribe,2025-01-21,,
U-05428,monthly_basic,subscribe,2025-01-21,,
U-05430,monthly_basic,subscribe,2025-01-21,,
U-00178,monthly_basic,subscribe,2025-01-22,,
U-00694,monthly_basic,subscribe,2025-01-22,,
U-01075,monthly_basic,subscribe,2025-01-22,,
U-05432,monthly_pro,subscribe,2025-01-22,,
U-05435,monthly_basic,subscribe,2025-01-22,,
U-05438,monthly_basic,subscribe,2025-01-22,,
U-05445,monthly_basic,subscribe,2025-01-22,,
U-05469,annual_basic,subscribe,2025-01-22,,
U-05470,monthly_basic,subscribe,2025-01-22,,
U-05473,annual_basic,subscribe,2025-01-22,,
U-05476,monthly_pro,subscribe,2025-01-22,,
U-05478,monthly_basic,subscribe,2025-01-22,,
U-05479,monthly_pro,subscribe,2025-01-22,,
U-00358,monthly_basic,subscribe,2025-01-23,,
U-01356,monthly_basic,subscribe,2025-01-23,,
U-02081,monthly_basic,subscribe,2025-01-23,,
U-02490,monthly_basic,subscribe,2025-01-23,,
U-03227,monthly_basic,subscribe,2025-01-23,,
U-03249,monthly_basic,subscribe,2025-01-23,,
U-05488,annual_pro,subscribe,2025-01-23,,
U-05490,monthly_basic,subscribe,2025-01-23,,
U-05494,monthly_pro,subscribe,2025-01-23,,
U-05504,annual_basic,subscribe,2025-01-23,,
U-05505,annual_basic,subscribe,2025-01-23,,
U-05508,monthly_basic,subscribe,2025-01-23,,
U-05519,monthly_basic,subscribe,2025-01-23,,
U-05521,monthly_basic,subscribe,2025-01-23,,
U-05523,monthly_pro,subscribe,2025-01-23,,
U-05525,monthly_basic,subscribe,2025-01-23,,
U-05534,monthly_basic,subscribe,2025-01-23,,
U-05536,annual_basic,subscribe,2025-01-23,,
U-05540,monthly_basic,subscribe,2025-01-23,,
U-05541,monthly_basic,subscribe,2025-01-23,,
U-05542,annual_basic,subscribe,2025-01-23,,
U-01370,monthly_basic,subscribe,2025-01-24,,
U-01699,monthly_basic,subscribe,2025-01-24,,
U-02569,monthly_basic,subscribe,2025-01-24,,
U-03546,monthly_basic,subscribe,2025-01-24,,
U-03675,monthly_basic,subscribe,2025-01-24,,
U-03882,monthly_basic,subscribe,2025-01-24,,
U-04602,monthly_basic,subscribe,2025-01-24,,
U-05552,annual_pro,subscribe,2025-01-24,,
U-05554,annual_pro,subscribe,2025-01-24,,
U-05557,annual_pro,subscribe,2025-01-24,,
U-05561,annual_basic,subscribe,2025-01-24,,
U-05570,annual_pro,subscribe,2025-01-24,,
U-05572,monthly_pro,subscribe,2025-01-24,,
U-05577,monthly_basic,subscribe,2025-01-24,,
U-05580,monthly_pro,subscribe,2025-01-24,,
U-05583,monthly_pro,subscribe,2025-01-24,,
U-05590,monthly_basic,subscribe,2025-01-24,,
U-05594,annual_basic,subscribe,2025-01-24,,
U-01073,monthly_basic,subscribe,2025-01-25,,
