user_id,signup_date,acquisition_source,device_type,campaign_id,signup_method,gender,age_group,job_category,state,current_plan,plan_start_date,is_activated,activation_date,churn_date,cancel_reason,total_sessions,total_lessons_completed,last_active_date
U-00209,2024-08-24,google_ads,web,CMP-001,email,female,35-39,finance,resurrected,monthly_basic,2025-04-13,False,,2024-09-06,,8,4,2025-05-20
U-00210,2025-01-03,referral,android,CMP-009,email,male,35-39,developer,active,monthly_basic,2025-01-13,True,2025-01-08,,,110,29,2025-05-24
U-00211,2024-07-16,youtube,web,CMP-010,kakao,male,25-29,design,churned,,,False,,2024-08-26,,0,11,2024-08-26
U-00212,2024-11-29,google_ads,ios,CMP-002,kakao,male,25-29,design,active,monthly_basic,2024-12-06,False,,,,57,8,2025-05-22
U-00213,2024-09-15,organic,web,,kakao,male,30-34,office_admin,free_active,,,False,,,,0,0,2025-01-03
U-00214,2024-09-06,instagram_influencer,android,CMP-013,email,male,35-39,developer,churned,,,False,,2025-02-24,not_using,4,5,2025-01-20
U-00215,2024-12-30,content_marketing,web,CMP-007,kakao,female,35-39,developer,churned,,,False,,2025-01-07,trial_expired,0,0,2025-01-04
U-00216,2025-01-05,referral,web,CMP-009,kakao,female,25-29,design,resurrected,monthly_basic,2025-02-23,False,,2025-01-13,trial_expired,43,19,2025-05-24
U-00217,2024-10-11,organic,android,,naver,male,35-39,finance,churned,,,False,,2024-10-20,,0,6,2024-10-20
U-00218,2024-11-16,youtube,web,CMP-010,email,female,25-29,student,churned,,,False,,2024-12-19,,0,0,2024-12-19
U-00219,2024-05-31,content_marketing,web,CMP-008,email,male,25-29,sales,free_active,,,False,,,,10,1,2025-04-30
U-00220,2024-07-28,organic,ios,,email,female,25-29,office_admin,resurrected,monthly_basic,2025-02-07,False,,2024-08-19,,44,17,2025-05-22
U-00221,2025-01-01,google_ads,ios,CMP-002,email,female,25-29,finance,active,monthly_basic,2025-01-09,False,,,,52,8,2025-05-23
U-00222,2024-10-17,organic,web,,google,female,25-29,student,resurrected,monthly_basic,2025-03-08,False,,2024-12-16,,39,29,2025-05-22
U-00223,2024-10-08,google_ads,android,CMP-003,kakao,female,25-29,design,free_active,,,False,,,,18,10,2025-05-08
U-00224,2024-11-22,youtube,android,CMP-010,kakao,male,30-34,design,free_active,,,False,,,,18,5,2025-04-11
U-00225,2024-04-08,google_ads,android,CMP-001,naver,male,35-39,student,churned,,,False,,2025-03-19,found_alternative,0,0,2024-12-26
U-00226,2024-10-18,content_marketing,android,CMP-008,naver,female,40+,marketing,resurrected,monthly_basic,2025-04-16,False,,2024-11-23,,12,1,2025-05-18
U-00227,2024-09-28,organic,web,,kakao,male,30-34,developer,free_active,,,False,,,,7,7,2025-04-17
U-00228,2024-12-12,organic,web,,kakao,female,25-29,marketing,churned,,,False,,2025-04-17,found_alternative,5,4,2025-03-17
U-00229,2024-06-01,referral,ios,CMP-009,kakao,female,25-29,marketing,churned,,,False,,2024-07-07,,0,0,2024-07-07
U-00230,2024-12-30,google_ads,web,CMP-001,naver,female,25-29,marketing,churned,,,False,,2025-01-07,trial_expired,1,0,2025-01-06
U-00231,2024-04-22,google_ads,web,CMP-001,kakao,male,25-29,office_admin,churned,,,False,,2024-05-01,,0,0,2024-05-01
U-00232,2024-06-14,meta_ads,android,CMP-005,google,female,20-24,other,churned,,,False,,2025-04-13,not_using,1,0,2025-02-18
U-00233,2024-10-21,organic,web,,google,male,30-34,student,churned,,,False,,2025-04-23,found_alternative,5,1,2025-02-17
U-00234,2024-11-07,google_ads,web,CMP-002,email,male,25-29,sales,active,monthly_basic,2024-11-16,False,,,,13,9,2025-05-14
U-00235,2024-07-05,content_marketing,web,CMP-007,kakao,male,25-29,student,churned,,,False,,2025-04-08,found_alternative,5,1,2025-02-12
U-00236,2024-05-14,google_ads,ios,CMP-003,kakao,female,25-29,sales,churned,,,False,,2024-06-23,,0,0,2024-06-23
U-00237,2024-12-18,youtube,web,CMP-010,email,female,35-39,sales,free_active,,,False,,,,12,7,2025-05-13
U-00238,2024-07-09,organic,web,,kakao,male,25-29,marketing,free_active,,,False,,,,12,9,2025-04-03
U-00239,2024-10-20,instagram_influencer,web,CMP-013,kakao,female,20-24,developer,churned,,,False,,2025-03-27,not_using,9,2,2025-02-05
U-00240,2024-10-26,referral,web,CMP-009,email,male,35-39,other,free_active,,,False,,,,5,4,2025-05-22
U-00241,2024-09-05,content_marketing,ios,CMP-007,kakao,male,35-39,marketing,churned,,,False,,2024-09-26,,0,0,2024-09-26
U-00242,2024-10-18,organic,web,,email,male,30-34,sales,resurrected,monthly_basic,2025-02-25,False,,2024-12-03,,39,17,2025-05-24
U-00243,2024-10-03,google_ads,web,CMP-002,naver,male,35-39,design,resurrected,monthly_basic,2025-05-21,False,,2024-10-21,,0,0,2025-05-21
U-00244,2024-12-26,meta_ads,web,CMP-006,google,female,35-39,developer,resurrected,monthly_basic,2025-05-21,False,,2025-01-06,trial_expired,1,0,2025-05-23
U-00245,2024-06-22,youtube,web,CMP-011,kakao,female,25-29,student,active,monthly_pro,2024-07-01,False,,,,68,37,2025-05-22
U-00246,2024-11-16,content_marketing,android,CMP-008,kakao,male,40+,marketing,churned,,,False,,2024-12-30,,0,0,2024-12-30
U-00247,2024-07-06,organic,android,,google,female,25-29,student,free_active,,,False,,,,4,1,2025-04-14
U-00248,2024-08-29,google_ads,web,CMP-001,email,male,35-39,student,free_active,,,False,,,,10,2,2025-04-30
U-00249,2024-11-07,google_ads,ios,CMP-003,email,male,30-34,student,active,annual_pro,2024-11-17,False,,,,46,13,2025-05-25
U-00250,2024-07-29,google_ads,web,CMP-003,google,male,25-29,design,free_active,,,False,,,,14,3,2025-05-05
U-00251,2024-08-03,youtube,android,CMP-011,google,male,25-29,developer,churned,,,False,,2025-02-07,technical_issues,0,0,2024-12-24
U-00252,2024-11-23,meta_ads,web,CMP-006,kakao,male,25-29,design,churned,,,False,,2024-12-04,,0,2,2024-12-04
U-00253,2024-04-17,instagram_influencer,android,CMP-012,kakao,female,25-29,student,churned,,,False,,2024-05-13,,0,0,2024-05-13
U-00254,2024-09-16,organic,web,,kakao,female,25-29,student,resurrected,monthly_basic,2025-01-20,False,,2024-10-27,,52,29,2025-05-19
U-00255,2025-01-05,referral,web,CMP-009,naver,female,25-29,design,churned,,,True,2025-01-06,2025-03-28,other,2,1,2025-01-07
U-00256,2025-01-05,referral,android,CMP-009,kakao,male,25-29,sales,active,monthly_pro,2025-01-14,True,2025-01-08,,,89,31,2025-05-23
U-00257,2024-04-18,google_ads,ios,CMP-003,naver,female,30-34,marketing,churned,,,False,,2024-05-19,,0,0,2024-05-19
U-00258,2024-06-26,content_marketing,android,CMP-008,google,male,25-29,developer,churned,,,False,,2024-08-03,,0,0,2024-08-03
U-00259,2024-07-16,content_marketing,android,CMP-007,google,male,25-29,marketing,churned,,,False,,2024-09-05,,0,8,2024-09-05
U-00260,2024-12-26,content_marketing,android,CMP-008,email,female,20-24,student,churned,,,False,,2025-01-06,trial_expired,0,0,2025-01-06
U-00261,2024-12-17,organic,android,,google,male,25-29,design,free_active,,,False,,,,13,6,2025-05-14
U-00262,2024-12-16,organic,ios,,email,female,35-39,other,resurrected,monthly_basic,2025-05-12,False,,2025-03-29,not_using,10,3,2025-05-23
U-00263,2024-08-21,youtube,web,CMP-011,google,female,40+,design,active,monthly_basic,2024-08-30,False,,,,69,54,2025-05-25
U-00264,2024-06-01,content_marketing,ios,CMP-007,kakao,female,25-29,sales,free_active,,,False,,,,22,8,2025-05-23
U-00265,2024-12-08,referral,ios,CMP-009,email,male,35-39,sales,free_active,,,False,,,,28,9,2025-05-24
U-00266,2024-11-13,google_ads,ios,CMP-001,google,male,30-34,finance,churned,,,False,,2024-12-23,,0,0,2024-12-23
U-00267,2024-10-24,content_marketing,web,CMP-008,google,male,25-29,other,churned,,,False,,2024-12-16,,0,0,2024-12-16
U-00268,2025-01-03,google_ads,ios,CMP-001,google,male,35-39,marketing,active,monthly_basic,2025-01-11,True,2025-01-09,,,24,3,2025-04-08
U-00269,2024-11-03,google_ads,ios,CMP-002,google,male,30-34,office_admin,churned,,,False,,2025-03-17,too_expensive,3,0,2025-01-20
U-00270,2024-03-06,google_ads,web,CMP-003,naver,male,40+,sales,churned,,,False,,2024-04-27,,0,0,2024-04-27
U-00271,2024-12-05,meta_ads,android,CMP-004,email,female,30-34,marketing,churned,,,False,,2024-12-17,,0,0,2024-12-17
U-00272,2024-07-29,google_ads,android,CMP-003,google,female,20-24,other,free_active,,,False,,,,1,7,2025-04-15
U-00273,2024-11-05,google_ads,web,CMP-002,kakao,female,40+,student,free_active,,,False,,,,27,6,2025-05-22
U-00274,2024-12-27,organic,ios,,kakao,female,25-29,marketing,free_active,,,False,,,,9,2,2025-02-28
U-00275,2024-05-21,google_ads,ios,CMP-003,email,female,30-34,design,churned,monthly_pro,2024-05-31,False,,2024-11-16,not_using,0,12,2024-11-16
U-00276,2024-05-11,referral,ios,CMP-009,naver,female,25-29,student,active,monthly_basic,2024-05-20,False,,,,112,56,2025-05-25
U-00277,2024-05-07,organic,web,,kakao,female,25-29,other,resurrected,monthly_basic,2025-02-02,False,,2024-06-20,,69,57,2025-05-23
U-00278,2024-10-11,meta_ads,web,CMP-005,google,female,30-34,student,active,annual_basic,2024-10-21,False,,,,15,4,2025-05-22
U-00279,2024-07-19,google_ads,ios,CMP-001,kakao,male,25-29,design,churned,,,False,,2024-09-05,,0,0,2024-09-05
U-00280,2024-10-23,instagram_influencer,android,CMP-012,google,female,30-34,design,churned,,,False,,2024-12-20,,0,0,2024-12-20
U-00281,2024-11-16,meta_ads,web,CMP-006,email,male,30-34,student,active,monthly_basic,2024-11-24,False,,,,14,5,2025-05-16
U-00282,2024-06-22,referral,web,CMP-009,kakao,female,20-24,sales,active,annual_basic,2024-07-02,False,,,,100,64,2025-05-25
U-00283,2024-10-29,google_ads,ios,CMP-003,email,male,25-29,developer,churned,,,False,,2025-04-20,technical_issues,5,0,2025-03-04
U-00284,2024-07-16,instagram_influencer,ios,CMP-013,google,male,40+,developer,resurrected,monthly_basic,2025-02-13,False,,2024-07-29,,49,21,2025-05-23
U-00285,2024-09-24,content_marketing,web,CMP-008,google,female,20-24,office_admin,active,annual_basic,2024-10-04,False,,,,64,36,2025-05-24
U-00286,2024-12-21,content_marketing,android,CMP-007,kakao,female,35-39,developer,churned,,,False,,2025-05-25,too_expensive,9,1,2025-04-04
U-00287,2024-12-11,instagram_influencer,web,CMP-012,google,female,30-34,hr,active,monthly_basic,2024-12-19,False,,,,46,11,2025-05-14
U-00288,2024-04-29,google_ads,ios,CMP-002,email,female,30-34,office_admin,churned,,,False,,2025-01-29,too_expensive,0,0,2024-12-24
U-00289,2024-09-06,content_marketing,android,CMP-008,email,male,25-29,office_admin,churned,,,False,,2024-10-17,,0,5,2024-10-17
U-00290,2024-07-20,meta_ads,web,CMP-004,naver,male,30-34,office_admin,churned,,,False,,2025-04-17,content_quality,8,10,2025-03-01
U-00291,2024-03-03,referral,web,CMP-009,google,male,35-39,student,active,annual_basic,2024-03-12,False,,,,91,44,2025-05-20
U-00292,2024-11-27,youtube,android,CMP-010,kakao,female,35-39,design,churned,,,False,,2024-12-11,,0,0,2024-12-11
U-00293,2024-10-30,referral,web,CMP-009,kakao,female,25-29,student,free_active,,,False,,,,19,9,2025-05-07
U-00294,2024-07-15,meta_ads,web,CMP-004,google,male,25-29,design,churned,,,False,,2025-04-11,not_using,0,0,2024-12-26
U-00295,2024-11-21,google_ads,android,CMP-001,kakao,female,20-24,developer,churned,,,False,,2025-03-18,content_quality,7,2,2025-02-13
U-00296,2024-10-10,youtube,web,CMP-010,email,male,40+,hr,resurrected,monthly_basic,2025-03-28,False,,2024-10-21,,33,11,2025-05-23
U-00297,2024-09-07,google_ads,ios,CMP-003,google,male,25-29,design,churned,,,False,,2024-10-02,,0,0,2024-10-02
U-00298,2024-03-08,google_ads,android,CMP-003,kakao,male,20-24,marketing,resurrected,monthly_basic,2025-03-25,False,,2024-04-15,,13,1,2025-05-25
U-00299,2024-04-19,google_ads,ios,CMP-002,email,female,25-29,sales,churned,,,False,,2024-06-15,,0,13,2024-06-15
U-00300,2024-12-17,youtube,ios,CMP-010,google,male,25-29,hr,resurrected,monthly_basic,2025-04-13,False,,2025-03-19,technical_issues,28,9,2025-05-25
U-00301,2024-12-21,organic,android,,email,female,20-24,other,churned,,,False,,2025-04-23,not_using,7,3,2025-01-30
U-00302,2024-10-09,meta_ads,android,CMP-006,google,male,25-29,student,free_active,,,False,,,,8,0,2025-03-16
U-00303,2024-12-09,youtube,web,CMP-011,kakao,female,35-39,marketing,free_active,,,False,,,,7,5,2025-04-11
U-00304,2024-10-18,referral,web,CMP-009,google,male,20-24,student,churned,,,False,,2024-12-17,,0,0,2024-12-17
U-00305,2024-05-28,google_ads,ios,CMP-003,naver,male,30-34,sales,churned,,,False,,2025-04-17,not_using,0,0,2025-01-03
U-00306,2024-05-17,organic,web,,kakao,male,35-39,design,churned,,,False,,2024-06-08,,0,0,2024-06-08
U-00307,2024-08-01,google_ads,web,CMP-001,email,male,25-29,marketing,free_active,,,False,,,,18,3,2025-05-21
U-00308,2024-12-20,content_marketing,web,CMP-007,naver,male,20-24,student,churned,,,False,,2025-05-06,too_expensive,11,6,2025-03-22
U-00309,2024-12-01,organic,ios,,google,male,30-34,sales,churned,,,False,,2025-05-01,content_quality,0,0,2025-01-03
U-00310,2024-12-13,instagram_influencer,web,CMP-013,naver,female,40+,developer,resurrected,monthly_basic,2025-05-15,False,,2025-02-16,not_using,6,2,2025-05-21
U-00311,2024-12-20,instagram_influencer,web,CMP-013,naver,female,30-34,finance,active,monthly_basic,2024-12-30,False,,,,23,5,2025-05-22
U-00312,2024-06-24,organic,web,,google,male,30-34,other,active,monthly_basic,2024-07-04,False,,,,64,53,2025-05-21
U-00313,2024-07-10,organic,android,,google,male,20-24,finance,free_active,,,False,,,,6,3,2025-04-29
U-00314,2024-05-04,google_ads,web,CMP-001,naver,female,35-39,marketing,free_active,,,False,,,,14,3,2025-05-20
U-00315,2024-11-28,referral,web,CMP-009,kakao,female,25-29,marketing,active,monthly_pro,2024-12-05,False,,,,119,59,2025-05-25
U-00316,2024-12-17,organic,android,,email,male,25-29,office_admin,churned,,,False,,2025-05-02,too_expensive,4,2,2025-02-06
U-00317,2024-09-01,youtube,ios,CMP-010,kakao,other,25-29,other,active,monthly_pro,2024-09-11,False,,,,93,43,2025-05-23
U-00318,2024-10-26,youtube,ios,CMP-011,kakao,male,35-39,student,churned,,,False,,2025-04-21,found_alternative,5,2,2025-02-27
U-00319,2024-05-31,organic,android,,google,male,20-24,design,free_active,,,False,,,,4,1,2025-02-12
U-00320,2024-12-25,youtube,android,CMP-011,email,male,20-24,developer,churned,,,False,,2025-05-14,too_expensive,12,4,2025-03-24
U-00321,2024-12-14,referral,ios,CMP-009,kakao,female,30-34,design,churned,,,False,,2025-03-28,not_using,0,2,2024-12-26
U-00322,2025-01-02,organic,web,,naver,male,30-34,other,free_active,,,True,2025-01-07,,,8,5,2025-04-07
U-00323,2024-12-04,google_ads,android,CMP-001,kakao,male,35-39,other,churned,,,False,,2024-12-19,,0,0,2024-12-19
U-00324,2024-12-17,organic,web,,kakao,male,40+,sales,free_active,,,False,,,,7,4,2025-05-09
U-00325,2024-03-18,organic,android,,email,male,20-24,marketing,resurrected,monthly_basic,2025-02-07,False,,2024-04-06,,47,17,2025-05-22
U-00326,2024-11-20,meta_ads,web,CMP-006,google,male,25-29,sales,churned,,,False,,2024-12-05,,0,0,2024-12-05
U-00327,2024-08-09,organic,android,,google,male,25-29,sales,churned,,,False,,2024-10-01,,0,0,2024-10-01
U-00328,2024-12-25,referral,android,CMP-009,google,female,25-29,other,churned,,,False,,2025-01-06,trial_expired,0,0,2025-01-05
U-00329,2024-12-03,instagram_influencer,web,CMP-012,email,male,30-34,student,churned,,,False,,2024-12-21,,0,0,2024-12-21
U-00330,2024-12-14,youtube,web,CMP-011,email,female,30-34,office_admin,active,monthly_pro,2024-12-21,False,,,,51,18,2025-05-23
U-00331,2024-12-04,instagram_influencer,web,CMP-012,google,male,25-29,other,churned,,,False,,2024-12-23,,0,0,2024-12-23
U-00332,2024-07-17,instagram_influencer,android,CMP-012,kakao,male,25-29,marketing,churned,,,False,,2024-09-10,,0,0,2024-09-10
U-00333,2024-11-30,meta_ads,ios,CMP-004,email,female,25-29,finance,churned,,,False,,2024-12-14,,0,0,2024-12-14
U-00334,2024-05-07,referral,ios,CMP-009,naver,female,40+,student,churned,,,False,,2024-05-23,,0,0,2024-05-23
U-00335,2024-12-15,google_ads,web,CMP-002,email,female,30-34,office_admin,churned,,,False,,2025-05-22,too_expensive,6,2,2025-03-06
U-00336,2024-12-13,content_marketing,ios,CMP-008,email,male,30-34,sales,churned,,,False,,2025-05-17,technical_issues,4,1,2025-02-18
U-00337,2024-06-29,organic,web,,email,male,25-29,marketing,resurrected,monthly_basic,2025-01-31,False,,2024-08-06,,43,20,2025-05-24
U-00338,2024-12-05,content_marketing,android,CMP-008,google,male,20-24,student,churned,,,False,,2025-01-01,,0,0,2025-01-01
U-00339,2024-09-17,content_marketing,web,CMP-008,kakao,female,25-29,marketing,churned,,,False,,2024-11-14,,0,16,2024-11-14
U-00340,2024-07-31,google_ads,android,CMP-001,email,male,25-29,student,churned,,,False,,2024-09-06,,0,0,2024-09-06
U-00341,2024-12-01,youtube,web,CMP-011,google,female,25-29,marketing,free_active,,,False,,,,6,1,2025-04-17
U-00342,2024-07-02,meta_ads,web,CMP-005,naver,female,30-34,design,churned,,,False,,2025-03-06,not_using,3,4,2025-01-29
U-00343,2024-03-17,content_marketing,web,CMP-008,naver,male,25-29,marketing,resurrected,monthly_basic,2025-05-21,False,,2024-05-04,,0,0,2025-05-21
U-00344,2024-06-17,organic,web,,kakao,male,30-34,finance,churned,,,False,,2024-06-28,,0,0,2024-06-28
U-00345,2024-08-08,organic,android,,naver,male,25-29,other,resurrected,monthly_basic,2025-01-12,False,,2024-10-07,,53,33,2025-05-25
U-00346,2024-12-14,organic,android,,email,female,30-34,sales,churned,,,False,,2025-03-30,not_using,2,1,2025-02-17
U-00347,2024-12-31,referral,ios,CMP-009,email,female,20-24,finance,churned,,,False,,2025-01-08,trial_expired,0,0,2025-01-03
U-00348,2024-07-21,google_ads,ios,CMP-002,naver,female,30-34,student,resurrected,monthly_basic,2025-05-02,False,,2025-03-07,too_expensive,14,7,2025-05-22
U-00349,2024-10-31,google_ads,android,CMP-003,kakao,male,35-39,marketing,free_active,,,False,,,,17,4,2025-05-23
U-00350,2024-08-30,youtube,ios,CMP-011,kakao,male,35-39,design,resurrected,monthly_basic,2025-04-03,False,,2024-09-18,,16,5,2025-05-23
U-00351,2025-01-03,meta_ads,web,CMP-006,kakao,female,25-29,finance,churned,,,True,2025-01-06,2025-03-16,technical_issues,6,1,2025-02-11
U-00352,2024-10-06,instagram_influencer,android,CMP-012,naver,female,20-24,student,resurrected,monthly_basic,2025-01-28,False,,2024-11-30,,14,2,2025-04-12
U-00353,2024-12-27,instagram_influencer,android,CMP-012,google,female,35-39,student,churned,,,False,,2025-01-06,trial_expired,0,0,2025-01-05
U-00354,2024-05-11,instagram_influencer,ios,CMP-012,email,female,20-24,other,churned,,,False,,2025-03-09,other,5,2,2025-01-30
U-00355,2025-01-01,instagram_influencer,ios,CMP-012,naver,female,30-34,office_admin,resurrected,monthly_basic,2025-05-03,False,,2025-01-09,trial_expired,1,0,2025-05-03
U-00356,2024-06-11,youtube,web,CMP-011,email,male,35-39,finance,resurrected,monthly_basic,2025-02-25,False,,2024-06-29,,42,15,2025-05-25
U-00357,2024-12-31,content_marketing,android,CMP-007,kakao,male,30-34,sales,churned,,,False,,2025-01-08,trial_expired,0,0,2025-01-03
U-00358,2024-07-16,organic,ios,,kakao,male,25-29,office_admin,resurrected,monthly_basic,2025-01-23,False,,2024-09-02,,58,20,2025-05-24
U-00359,2024-05-07,youtube,web,CMP-011,google,male,25-29,marketing,churned,,,False,,2025-05-22,too_expensive,2,11,2025-01-08
U-00360,2024-09-09,google_ads,ios,CMP-001,naver,female,30-34,office_admin,churned,,,False,,2024-10-21,,0,0,2024-10-21
U-00361,2024-11-18,referral,ios,CMP-009,google,female,25-29,other,churned,,,False,,2025-02-03,other,0,0,2024-12-24
U-00362,2024-08-03,organic,ios,,email,male,35-39,marketing,active,monthly_basic,2024-08-10,False,,,,85,48,2025-05-21
U-00363,2024-10-23,google_ads,web,CMP-002,google,male,20-24,marketing,churned,,,False,,2024-11-21,,0,0,2024-11-21
U-00364,2024-09-30,content_marketing,ios,CMP-007,email,female,35-39,office_admin,active,monthly_basic,2024-10-09,False,,,,39,12,2025-05-24
U-00365,2024-08-26,instagram_influencer,android,CMP-013,kakao,male,20-24,student,resurrected,monthly_basic,2025-04-24,False,,2025-03-03,other,6,0,2025-05-23
U-00366,2024-10-16,meta_ads,android,CMP-004,kakao,male,35-39,student,churned,,,False,,2024-12-12,,0,0,2024-12-12
U-00367,2024-07-12,youtube,web,CMP-010,naver,female,35-39,design,free_active,,,False,,,,1,1,2025-01-14
U-00368,2024-11-14,google_ads,web,CMP-002,kakao,female,20-24,marketing,resurrected,monthly_basic,2025-05-06,False,,2025-03-18,too_expensive,3,3,2025-05-24
