user_id,experiment_id,variant,assigned_date
U-11288,exp_onboarding_v2,control,2025-03-26
U-11289,exp_onboarding_v2,control,2025-03-26
U-11291,exp_onboarding_v2,treatment,2025-03-26
U-11293,exp_onboarding_v2,treatment,2025-03-26
U-11296,exp_onboarding_v2,control,2025-03-26
U-11298,exp_onboarding_v2,control,2025-03-27
U-11301,exp_onboarding_v2,treatment,2025-03-27
U-11302,exp_onboarding_v2,treatment,2025-03-27
U-11304,exp_onboarding_v2,treatment,2025-03-27
U-11306,exp_onboarding_v2,control,2025-03-27
U-11309,exp_onboarding_v2,treatment,2025-03-27
U-11312,exp_onboarding_v2,control,2025-03-27
U-11314,exp_onboarding_v2,treatment,2025-03-27
U-11317,exp_onboarding_v2,control,2025-03-27
U-11318,exp_onboarding_v2,control,2025-03-27
U-11319,exp_onboarding_v2,control,2025-03-27
U-11320,exp_onboarding_v2,control,2025-03-27
U-11321,exp_onboarding_v2,treatment,2025-03-27
U-11323,exp_onboarding_v2,control,2025-03-27
U-11324,exp_onboarding_v2,control,2025-03-27
U-11325,exp_onboarding_v2,control,2025-03-27
U-11326,exp_onboarding_v2,treatment,2025-03-27
U-11327,exp_onboarding_v2,treatment,2025-03-27
U-11329,exp_onboarding_v2,treatment,2025-03-27
U-11330,exp_onboarding_v2,treatment,2025-03-27
U-11334,exp_onboarding_v2,control,2025-03-27
U-11336,exp_onboarding_v2,control,2025-03-27
U-11339,exp_onboarding_v2,treatment,2025-03-27
U-11341,exp_onboarding_v2,treatment,2025-03-27
U-11342,exp_onboarding_v2,treatment,2025-03-27
U-11343,exp_onboarding_v2,control,2025-03-27
U-11344,exp_onboarding_v2,control,2025-03-27
U-11345,exp_onboarding_v2,control,2025-03-27
U-11346,exp_onboarding_v2,treatment,2025-03-27
U-11351,exp_onboarding_v2,control,2025-03-27
U-11353,exp_onboarding_v2,control,2025-03-27
U-11355,exp_onboarding_v2,treatment,2025-03-27
U-11357,exp_onboarding_v2,treatment,2025-03-27
U-11360,exp_onboarding_v2,control,2025-03-27
U-11361,exp_onboarding_v2,control,2025-03-27
U-11362,exp_onboarding_v2,control,2025-03-27
U-11363,exp_onboarding_v2,control,2025-03-27
U-11365,exp_onboarding_v2,control,2025-03-27
U-11366,exp_onboarding_v2,treatment,2025-03-27
U-11368,exp_onboarding_v2,treatment,2025-03-27
U-11370,exp_onboarding_v2,control,2025-03-27
U-11374,exp_onboarding_v2,treatment,2025-03-27
U-11375,exp_onboarding_v2,control,2025-03-27
U-11376,exp_onboarding_v2,control,2025-03-27
U-11377,exp_onboarding_v2,treatment,2025-03-27
U-11380,exp_onboarding_v2,control,2025-03-27
U-11381,exp_onboarding_v2,treatment,2025-03-27
U-11390,exp_onboarding_v2,treatment,2025-03-27
U-11392,exp_onboarding_v2,control,2025-03-27
U-11395,exp_onboarding_v2,control,2025-03-27
U-11396,exp_onboarding_v2,control,2025-03-27
U-11398,exp_onboarding_v2,control,2025-03-27
U-11400,exp_onboarding_v2,control,2025-03-27
U-11401,exp_onboarding_v2,treatment,2025-03-27
U-11404,exp_onboarding_v2,control,2025-03-27
U-11405,exp_onboarding_v2,control,2025-03-27
U-11406,exp_onboarding_v2,control,2025-03-27
U-11409,exp_onboarding_v2,treatment,2025-03-27
U-11410,exp_onboarding_v2,control,2025-03-27
U-11412,exp_onboarding_v2,control,2025-03-27
U-11413,exp_onboarding_v2,control,2025-03-27
U-11414,exp_onboarding_v2,control,2025-03-27
U-11416,exp_onboarding_v2,control,2025-03-27
U-11419,exp_onboarding_v2,treatment,2025-03-28
U-11421,exp_onboarding_v2,control,2025-03-28
U-11422,exp_onboarding_v2,control,2025-03-28
U-11424,exp_onboarding_v2,control,2025-03-28
U-11425,exp_onboarding_v2,control,2025-03-28
U-11426,exp_onboarding_v2,control,2025-03-28
U-11429,exp_onboarding_v2,control,2025-03-28
U-11430,exp_onboarding_v2,treatment,2025-03-28
U-11431,exp_onboarding_v2,treatment,2025-03-28
U-11432,exp_onboarding_v2,treatment,2025-03-28
U-11436,exp_onboarding_v2,treatment,2025-03-28
U-11439,exp_onboarding_v2,treatment,2025-03-28
U-11442,exp_onboarding_v2,treatment,2025-03-28
U-11444,exp_onboarding_v2,treatment,2025-03-28
U-11445,exp_onboarding_v2,control,2025-03-28
U-11447,exp_onboarding_v2,treatment,2025-03-28
U-11448,exp_onboarding_v2,control,2025-03-28
U-11449,exp_onboarding_v2,treatment,2025-03-28
U-11455,exp_onboarding_v2,control,2025-03-28
U-11456,exp_onboarding_v2,treatment,2025-03-28
U-11457,exp_onboarding_v2,control,2025-03-28
U-11459,exp_onboarding_v2,control,2025-03-28
U-11460,exp_onboarding_v2,control,2025-03-28
U-11461,exp_onboarding_v2,control,2025-03-28
U-11464,exp_onboarding_v2,treatment,2025-03-28
U-11465,exp_onboarding_v2,treatment,2025-03-28
U-11466,exp_onboarding_v2,control,2025-03-28
U-11467,exp_onboarding_v2,control,2025-03-28
U-11475,exp_onboarding_v2,treatment,2025-03-28
U-11476,exp_onboarding_v2,treatment,2025-03-28
U-11478,exp_onboarding_v2,treatment,2025-03-28
U-11482,exp_onboarding_v2,treatment,2025-03-28
U-11483,exp_onboarding_v2,control,2025-03-28
U-11484,exp_onboarding_v2,treatment,2025-03-28
U-11486,exp_onboarding_v2,control,2025-03-28
U-11489,exp_onboarding_v2,control,2025-03-28
U-11491,exp_onboarding_v2,control,2025-03-28
U-11492,exp_onboarding_v2,control,2025-03-28
U-11495,exp_onboarding_v2,treatment,2025-03-28
U-11497,exp_onboarding_v2,treatment,2025-03-28
U-11499,exp_onboarding_v2,treatment,2025-03-28
U-11500,exp_onboarding_v2,treatment,2025-03-28
U-11501,exp_onboarding_v2,treatment,2025-03-28
U-11502,exp_onboarding_v2,treatment,2025-03-28
U-11503,exp_onboarding_v2,treatment,2025-03-28
U-11504,exp_onboarding_v2,treatment,2025-03-28
U-11506,exp_onboarding_v2,control,2025-03-28
U-11508,exp_onboarding_v2,treatment,2025-03-28
U-11509,exp_onboarding_v2,control,2025-03-28
U-11510,exp_onboarding_v2,control,2025-03-28
U-11513,exp_onboarding_v2,treatment,2025-03-28
U-11514,exp_onboarding_v2,treatment,2025-03-28
U-11518,exp_onboarding_v2,treatment,2025-03-28
U-11522,exp_onboarding_v2,treatment,2025-03-28
U-11524,exp_onboarding_v2,control,2025-03-29
U-11526,exp_onboarding_v2,treatment,2025-03-29
U-11527,exp_onboarding_v2,control,2025-03-29
U-11529,exp_onboarding_v2,treatment,2025-03-29
U-11532,exp_onboarding_v2,control,2025-03-29
U-11533,exp_onboarding_v2,control,2025-03-29
U-11534,exp_onboarding_v2,treatment,2025-03-29
U-11535,exp_onboarding_v2,control,2025-03-29
U-11536,exp_onboarding_v2,treatment,2025-03-29
U-11537,exp_onboarding_v2,treatment,2025-03-29
U-11540,exp_onboarding_v2,treatment,2025-03-29
U-11543,exp_onboarding_v2,treatment,2025-03-29
U-11544,exp_onboarding_v2,treatment,2025-03-29
U-11546,exp_onboarding_v2,control,2025-03-29
U-11548,exp_onboarding_v2,treatment,2025-03-29
U-11550,exp_onboarding_v2,treatment,2025-03-29
U-11552,exp_onboarding_v2,control,2025-03-29
U-11556,exp_onboarding_v2,control,2025-03-29
U-11557,exp_onboarding_v2,treatment,2025-03-29
U-11559,exp_onboarding_v2,control,2025-03-29
U-11560,exp_onboarding_v2,control,2025-03-29
U-11563,exp_onboarding_v2,control,2025-03-29
U-11564,exp_onboarding_v2,control,2025-03-29
U-11567,exp_onboarding_v2,control,2025-03-29
U-11569,exp_onboarding_v2,treatment,2025-03-29
U-11570,exp_onboarding_v2,control,2025-03-29
U-11571,exp_onboarding_v2,treatment,2025-03-29
U-11573,exp_onboarding_v2,treatment,2025-03-29
U-11575,exp_onboarding_v2,control,2025-03-29
U-11577,exp_onboarding_v2,control,2025-03-29
U-11578,exp_onboarding_v2,treatment,2025-03-29
U-11583,exp_onboarding_v2,control,2025-03-29
U-11584,exp_onboarding_v2,control,2025-03-29
U-11588,exp_onboarding_v2,control,2025-03-29
U-11589,exp_onboarding_v2,control,2025-03-29
U-11594,exp_onboarding_v2,control,2025-03-29
U-11596,exp_onboarding_v2,treatment,2025-03-29
U-11597,exp_onboarding_v2,control,2025-03-29
U-11598,exp_onboarding_v2,control,2025-03-29
U-11601,exp_onboarding_v2,control,2025-03-29
U-11606,exp_onboarding_v2,treatment,2025-03-29
U-11607,exp_onboarding_v2,treatment,2025-03-29
U-11609,exp_onboarding_v2,control,2025-03-29
U-11611,exp_onboarding_v2,treatment,2025-03-29
U-11612,exp_onboarding_v2,control,2025-03-29
U-11615,exp_onboarding_v2,treatment,2025-03-29
U-11616,exp_onboarding_v2,treatment,2025-03-29
U-11618,exp_onboarding_v2,control,2025-03-29
U-11619,exp_onboarding_v2,control,2025-03-29
U-11626,exp_onboarding_v2,control,2025-03-29
U-11628,exp_onboarding_v2,control,2025-03-29
U-11629,exp_onboarding_v2,control,2025-03-29
U-11630,exp_onboarding_v2,treatment,2025-03-29
U-11632,exp_onboarding_v2,control,2025-03-29
U-11633,exp_onboarding_v2,treatment,2025-03-29
U-11635,exp_onboarding_v2,control,2025-03-30
U-11636,exp_onboarding_v2,treatment,2025-03-30
U-11637,exp_onboarding_v2,control,2025-03-30
U-11638,exp_onboarding_v2,control,2025-03-30
U-11643,exp_onboarding_v2,treatment,2025-03-30
U-11645,exp_onboarding_v2,treatment,2025-03-30
U-11647,exp_onboarding_v2,treatment,2025-03-30
U-11648,exp_onboarding_v2,treatment,2025-03-30
U-11652,exp_onboarding_v2,treatment,2025-03-30
U-11655,exp_onboarding_v2,treatment,2025-03-30
U-11658,exp_onboarding_v2,control,2025-03-30
U-11660,exp_onboarding_v2,treatment,2025-03-30
U-11661,exp_onboarding_v2,control,2025-03-30
U-11662,exp_onboarding_v2,control,2025-03-30
U-11663,exp_onboarding_v2,treatment,2025-03-30
U-11665,exp_onboarding_v2,treatment,2025-03-30
U-11667,exp_onboarding_v2,control,2025-03-30
U-11670,exp_onboarding_v2,treatment,2025-03-30
U-11672,exp_onboarding_v2,treatment,2025-03-30
U-11674,exp_onboarding_v2,treatment,2025-03-30
U-11676,exp_onboarding_v2,treatment,2025-03-30
U-11678,exp_onboarding_v2,control,2025-03-30
U-11680,exp_onboarding_v2,treatment,2025-03-30
U-11681,exp_onboarding_v2,treatment,2025-03-30
U-11682,exp_onboarding_v2,treatment,2025-03-30
U-11690,exp_onboarding_v2,control,2025-03-30
U-11691,exp_onboarding_v2,treatment,2025-03-30
U-11696,exp_onboarding_v2,control,2025-03-30
U-11697,exp_onboarding_v2,treatment,2025-03-30
U-11698,exp_onboarding_v2,control,2025-03-30
U-11702,exp_onboarding_v2,treatment,2025-03-30
U-11703,exp_onboarding_v2,treatment,2025-03-30
U-11705,exp_onboarding_v2,treatment,2025-03-30
U-11708,exp_onboarding_v2,treatment,2025-03-30
U-11709,exp_onboarding_v2,treatment,2025-03-30
U-11710,exp_onboarding_v2,control,2025-03-30
U-11715,exp_onboarding_v2,control,2025-03-30
U-11717,exp_onboarding_v2,treatment,2025-03-30
U-11718,exp_onboarding_v2,control,2025-03-30
U-11719,exp_onboarding_v2,treatment,2025-03-30
U-11720,exp_onboarding_v2,control,2025-03-30
U-11721,exp_onboarding_v2,treatment,2025-03-30
U-11722,exp_onboarding_v2,control,2025-03-30
U-11724,exp_onboarding_v2,control,2025-03-30
U-11725,exp_onboarding_v2,control,2025-03-30
U-11726,exp_onboarding_v2,treatment,2025-03-30
U-11727,exp_onboarding_v2,control,2025-03-30
U-11732,exp_onboarding_v2,treatment,2025-03-30
U-11733,exp_onboarding_v2,treatment,2025-03-30
U-11734,exp_onboarding_v2,treatment,2025-03-30
U-11735,exp_onboarding_v2,treatment,2025-03-30
U-11736,exp_onboarding_v2,treatment,2025-03-30
U-11739,exp_onboarding_v2,control,2025-03-30
U-11742,exp_onboarding_v2,treatment,2025-03-30
U-11746,exp_onboarding_v2,treatment,2025-03-30
U-11749,exp_onboarding_v2,treatment,2025-03-31
U-11752,exp_onboarding_v2,treatment,2025-03-31
U-11753,exp_onboarding_v2,control,2025-03-31
U-11754,exp_onboarding_v2,treatment,2025-03-31
U-11756,exp_onboarding_v2,treatment,2025-03-31
U-11758,exp_onboarding_v2,control,2025-03-31
U-11759,exp_onboarding_v2,control,2025-03-31
U-11760,exp_onboarding_v2,control,2025-03-31
U-11761,exp_onboarding_v2,control,2025-03-31
U-11763,exp_onboarding_v2,control,2025-03-31
U-11767,exp_onboarding_v2,treatment,2025-03-31
U-11768,exp_onboarding_v2,treatment,2025-03-31
U-11769,exp_onboarding_v2,control,2025-03-31
U-11779,exp_onboarding_v2,control,2025-03-31
U-11782,exp_onboarding_v2,treatment,2025-03-31
U-11784,exp_onboarding_v2,control,2025-03-31
U-11786,exp_onboarding_v2,control,2025-03-31
U-11789,exp_onboarding_v2,control,2025-03-31
U-11790,exp_onboarding_v2,control,2025-03-31
U-11791,exp_onboarding_v2,treatment,2025-03-31
U-11793,exp_onboarding_v2,control,2025-03-31
U-11796,exp_onboarding_v2,control,2025-03-31
U-11798,exp_onboarding_v2,control,2025-03-31
U-11800,exp_onboarding_v2,control,2025-03-31
U-11801,exp_onboarding_v2,control,2025-03-31
U-11803,exp_onboarding_v2,treatment,2025-03-31
U-11805,exp_onboarding_v2,control,2025-03-31
U-11807,exp_onboarding_v2,control,2025-03-31
U-11808,exp_onboarding_v2,treatment,2025-03-31
U-11809,exp_onboarding_v2,control,2025-03-31
U-11810,exp_onboarding_v2,control,2025-03-31
U-11812,exp_onboarding_v2,treatment,2025-03-31
U-11815,exp_onboarding_v2,control,2025-03-31
U-11818,exp_onboarding_v2,control,2025-03-31
U-11819,exp_onboarding_v2,control,2025-03-31
U-11821,exp_onboarding_v2,treatment,2025-03-31
U-11823,exp_onboarding_v2,treatment,2025-03-31
U-11824,exp_onboarding_v2,treatment,2025-03-31
U-11825,exp_onboarding_v2,treatment,2025-03-31
U-11829,exp_onboarding_v2,treatment,2025-03-31
U-11831,exp_onboarding_v2,treatment,2025-03-31
U-11833,exp_onboarding_v2,control,2025-03-31
U-11834,exp_onboarding_v2,control,2025-03-31
U-11838,exp_onboarding_v2,control,2025-03-31
U-11841,exp_onboarding_v2,control,2025-03-31
U-11842,exp_onboarding_v2,treatment,2025-03-31
U-11843,exp_onboarding_v2,treatment,2025-03-31
U-11846,exp_onboarding_v2,control,2025-03-31
U-11851,exp_onboarding_v2,treatment,2025-03-31
U-11853,exp_onboarding_v2,control,2025-03-31
U-11854,exp_onboarding_v2,control,2025-03-31
U-11856,exp_onboarding_v2,control,2025-03-31
U-11857,exp_onboarding_v2,control,2025-03-31
U-11859,exp_onboarding_v2,control,2025-03-31
U-11861,exp_onboarding_v2,treatment,2025-03-31
U-11862,exp_onboarding_v2,treatment,2025-03-31
U-11863,exp_onboarding_v2,control,2025-03-31
U-11865,exp_onboarding_v2,control,2025-04-01
U-11867,exp_onboarding_v2,control,2025-04-01
U-11870,exp_onboarding_v2,treatment,2025-04-01
U-11872,exp_onboarding_v2,treatment,2025-04-01
U-11873,exp_onboarding_v2,control,2025-04-01
U-11874,exp_onboarding_v2,treatment,2025-04-01
U-11875,exp_onboarding_v2,control,2025-04-01
U-11876,exp_onboarding_v2,control,2025-04-01
U-11878,exp_onboarding_v2,control,2025-04-01
U-11880,exp_onboarding_v2,treatment,2025-04-01
U-11881,exp_onboarding_v2,control,2025-04-01
U-11887,exp_onboarding_v2,control,2025-04-01
U-11891,exp_onboarding_v2,treatment,2025-04-01
U-11897,exp_onboarding_v2,control,2025-04-01
U-11898,exp_onboarding_v2,treatment,2025-04-01
U-11900,exp_onboarding_v2,treatment,2025-04-01
U-11906,exp_onboarding_v2,control,2025-04-01
U-11907,exp_onboarding_v2,control,2025-04-01
U-11908,exp_onboarding_v2,treatment,2025-04-01
U-11909,exp_onboarding_v2,treatment,2025-04-01
U-11914,exp_onboarding_v2,control,2025-04-01
U-11916,exp_onboarding_v2,control,2025-04-01
U-11917,exp_onboarding_v2,control,2025-04-01
U-11918,exp_onboarding_v2,treatment,2025-04-01
U-11919,exp_onboarding_v2,control,2025-04-01
U-11923,exp_onboarding_v2,treatment,2025-04-01
U-11924,exp_onboarding_v2,treatment,2025-04-01
U-11927,exp_onboarding_v2,control,2025-04-01
U-11929,exp_onboarding_v2,treatment,2025-04-01
U-11931,exp_onboarding_v2,control,2025-04-01
U-11933,exp_onboarding_v2,treatment,2025-04-01
U-11935,exp_onboarding_v2,treatment,2025-04-01
U-11936,exp_onboarding_v2,treatment,2025-04-01
U-11937,exp_onboarding_v2,treatment,2025-04-01
U-11938,exp_onboarding_v2,treatment,2025-04-01
U-11939,exp_onboarding_v2,treatment,2025-04-01
U-11941,exp_onboarding_v2,control,2025-04-01
U-11942,exp_onboarding_v2,treatment,2025-04-01
U-11945,exp_onboarding_v2,control,2025-04-01
U-11948,exp_onboarding_v2,treatment,2025-04-01
U-11949,exp_onboarding_v2,treatment,2025-04-01
U-11952,exp_onboarding_v2,control,2025-04-01
U-11954,exp_onboarding_v2,control,2025-04-01
U-11956,exp_onboarding_v2,control,2025-04-01
U-11959,exp_onboarding_v2,control,2025-04-01
U-11960,exp_onboarding_v2,control,2025-04-01
U-11962,exp_onboarding_v2,treatment,2025-04-01
U-11965,exp_onboarding_v2,control,2025-04-02
U-11967,exp_onboarding_v2,control,2025-04-02
U-11974,exp_onboarding_v2,control,2025-04-02
U-11976,exp_onboarding_v2,treatment,2025-04-02
U-11978,exp_onboarding_v2,control,2025-04-02
U-11979,exp_onboarding_v2,control,2025-04-02
U-11982,exp_onboarding_v2,control,2025-04-02
U-11988,exp_onboarding_v2,control,2025-04-02
U-11989,exp_onboarding_v2,treatment,2025-04-02
U-11991,exp_onboarding_v2,control,2025-04-02
U-12001,exp_onboarding_v2,treatment,2025-04-02
U-12003,exp_onboarding_v2,treatment,2025-04-02
U-12005,exp_onboarding_v2,control,2025-04-02
U-12007,exp_onboarding_v2,treatment,2025-04-02
U-12009,exp_onboarding_v2,treatment,2025-04-02
U-12013,exp_onboarding_v2,control,2025-04-02
U-12014,exp_onboarding_v2,treatment,2025-04-02
U-12015,exp_onboarding_v2,treatment,2025-04-02
U-12016,exp_onboarding_v2,control,2025-04-02
U-12017,exp_onboarding_v2,control,2025-04-02
U-12019,exp_onboarding_v2,treatment,2025-04-02
U-12020,exp_onboarding_v2,treatment,2025-04-02
U-12024,exp_onboarding_v2,control,2025-04-02
U-12026,exp_onboarding_v2,control,2025-04-02
U-12028,exp_onboarding_v2,control,2025-04-02
U-12029,exp_onboarding_v2,control,2025-04-02
U-12031,exp_onboarding_v2,control,2025-04-02
U-12032,exp_onboarding_v2,treatment,2025-04-02
U-12034,exp_onboarding_v2,control,2025-04-02
U-12038,exp_onboarding_v2,control,2025-04-02
U-12039,exp_onboarding_v2,control,2025-04-02
U-12040,exp_onboarding_v2,control,2025-04-02
U-12042,exp_onboarding_v2,treatment,2025-04-02
U-12043,exp_onboarding_v2,control,2025-04-02
U-12045,exp_onboarding_v2,control,2025-04-02
U-12047,exp_onboarding_v2,treatment,2025-04-02
U-12049,exp_onboarding_v2,treatment,2025-04-02
U-12050,exp_onboarding_v2,control,2025-04-02
U-12053,exp_onboarding_v2,control,2025-04-02
U-12054,exp_onboarding_v2,control,2025-04-02
U-12055,exp_onboarding_v2,control,2025-04-02
U-12056,exp_onboarding_v2,control,2025-04-02
U-12058,exp_onboarding_v2,control,2025-04-02
U-12065,exp_onboarding_v2,treatment,2025-04-02
U-12068,exp_onboarding_v2,control,2025-04-03
U-12070,exp_onboarding_v2,treatment,2025-04-03
U-12076,exp_onboarding_v2,control,2025-04-03
U-12078,exp_onboarding_v2,treatment,2025-04-03
U-12079,exp_onboarding_v2,control,2025-04-03
U-12080,exp_onboarding_v2,control,2025-04-03
U-12081,exp_onboarding_v2,treatment,2025-04-03
U-12086,exp_onboarding_v2,control,2025-04-03
U-12088,exp_onboarding_v2,treatment,2025-04-03
U-12090,exp_onboarding_v2,treatment,2025-04-03
U-12091,exp_onboarding_v2,treatment,2025-04-03
U-12092,exp_onboarding_v2,control,2025-04-03
U-12094,exp_onboarding_v2,control,2025-04-03
U-12098,exp_onboarding_v2,treatment,2025-04-03
U-12099,exp_onboarding_v2,control,2025-04-03
U-12100,exp_onboarding_v2,control,2025-04-03
U-12102,exp_onboarding_v2,control,2025-04-03
U-12103,exp_onboarding_v2,control,2025-04-03
U-12104,exp_onboarding_v2,treatment,2025-04-03
U-12106,exp_onboarding_v2,control,2025-04-03
U-12107,exp_onboarding_v2,treatment,2025-04-03
U-12112,exp_onboarding_v2,control,2025-04-03
U-12113,exp_onboarding_v2,control,2025-04-03
U-12115,exp_onboarding_v2,treatment,2025-04-03
U-12116,exp_onboarding_v2,control,2025-04-03
U-12118,exp_onboarding_v2,control,2025-04-03
U-12119,exp_onboarding_v2,treatment,2025-04-03
U-12121,exp_onboarding_v2,control,2025-04-03
U-12126,exp_onboarding_v2,treatment,2025-04-03
U-12127,exp_onboarding_v2,treatment,2025-04-03
U-12128,exp_onboarding_v2,treatment,2025-04-03
U-12129,exp_onboarding_v2,control,2025-04-03
U-12131,exp_onboarding_v2,treatment,2025-04-03
U-12134,exp_onboarding_v2,treatment,2025-04-03
U-12136,exp_onboarding_v2,treatment,2025-04-03
U-12138,exp_onboarding_v2,treatment,2025-04-03
U-12139,exp_onboarding_v2,treatment,2025-04-03
U-12141,exp_onboarding_v2,control,2025-04-03
U-12142,exp_onboarding_v2,treatment,2025-04-03
U-12143,exp_onboarding_v2,control,2025-04-03
U-12146,exp_onboarding_v2,treatment,2025-04-03
U-12149,exp_onboarding_v2,control,2025-04-03
U-12152,exp_onboarding_v2,control,2025-04-03
U-12153,exp_onboarding_v2,treatment,2025-04-03
U-12156,exp_onboarding_v2,treatment,2025-04-03
U-12157,exp_onboarding_v2,treatment,2025-04-03
U-12158,exp_onboarding_v2,treatment,2025-04-03
U-12161,exp_onboarding_v2,control,2025-04-03
U-12162,exp_onboarding_v2,treatment,2025-04-03
U-12166,exp_onboarding_v2,treatment,2025-04-03
U-12167,exp_onboarding_v2,control,2025-04-03
U-12169,exp_onboarding_v2,control,2025-04-03
U-12170,exp_onboarding_v2,control,2025-04-03
U-12171,exp_onboarding_v2,control,2025-04-03
U-12174,exp_onboarding_v2,control,2025-04-03
U-12175,exp_onboarding_v2,control,2025-04-03
U-12178,exp_onboarding_v2,treatment,2025-04-03
U-12182,exp_onboarding_v2,control,2025-04-03
U-12183,exp_onboarding_v2,treatment,2025-04-04
U-12185,exp_onboarding_v2,control,2025-04-04
U-12186,exp_onboarding_v2,treatment,2025-04-04
U-12188,exp_onboarding_v2,control,2025-04-04
