push_id,user_id,campaign_id,sent_at,push_type,title,opened,opened_at
PUSH-88b96725,U-05046,CMP-012,2025-01-10T10:26:00,system,강의 업데이트 알림,False,
PUSH-0822888d,U-05049,CMP-010,2025-01-10T10:35:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-f9532086,U-05117,,2025-01-10T10:19:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-d5a703a8,U-05120,CMP-001,2025-01-10T10:16:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-435662c8,U-05131,CMP-010,2025-01-10T10:38:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-b9028a8c,U-05137,CMP-010,2025-01-10T18:28:00,promotion,새로운 AI 강의가 출시됐어요!,True,2025-01-10T20:27:00
PUSH-1537ca57,U-05166,CMP-009,2025-01-10T20:57:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-903f9e99,U-05171,CMP-011,2025-01-10T20:44:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-eda3c33f,U-05182,,2025-01-10T18:21:00,system,이번 달 학습 리포트가 준비됐어요 📊,True,2025-01-10T19:03:00
PUSH-ad067385,U-05195,,2025-01-10T14:24:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-5e98e60f,U-05216,CMP-009,2025-01-10T14:25:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-81e40cb4,U-05221,CMP-001,2025-01-10T10:32:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-83fce091,U-05256,CMP-011,2025-01-10T18:10:00,lesson_reminder,학습 루틴을 이어가세요 💪,True,2025-01-10T19:02:00
PUSH-a9dc3dbc,U-05257,CMP-010,2025-01-10T18:20:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-f20d385c,U-00447,CMP-012,2025-01-11T20:55:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-b16424d1,U-00517,CMP-002,2025-01-11T10:39:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-68bd5df3,U-00610,CMP-003,2025-01-11T10:09:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-fac369c2,U-00885,CMP-009,2025-01-11T10:56:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-14415ab9,U-01398,CMP-009,2025-01-11T18:58:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-01-11T18:59:00
PUSH-34e54546,U-01446,,2025-01-11T20:18:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-dcbbab64,U-01470,CMP-010,2025-01-11T20:19:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-9217d2c9,U-01479,,2025-01-11T20:58:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-e119be76,U-01681,,2025-01-11T20:15:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-6f0e51e7,U-01882,CMP-003,2025-01-11T20:28:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-3186397d,U-01984,CMP-007,2025-01-11T18:01:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-b755de28,U-02257,CMP-011,2025-01-11T20:53:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-80c87544,U-02420,,2025-01-11T18:41:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-59cb94da,U-02686,CMP-001,2025-01-11T20:19:00,system,새로운 기능이 추가됐어요,False,
PUSH-e65fe6d3,U-02857,,2025-01-11T20:13:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-70e9c176,U-02988,CMP-010,2025-01-11T18:08:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-1e21e8b6,U-03036,CMP-008,2025-01-11T18:15:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-f5afa53f,U-03510,CMP-011,2025-01-11T20:02:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-90057d3c,U-03755,CMP-004,2025-01-11T10:05:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-8633b12e,U-03823,CMP-001,2025-01-11T12:01:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-09f9f8ef,U-04052,CMP-009,2025-01-11T10:26:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-a0bc1782,U-04072,CMP-007,2025-01-11T18:59:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-7dc23f51,U-04104,CMP-007,2025-01-11T18:57:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-8c913431,U-05131,CMP-010,2025-01-11T20:26:00,system,이번 달 학습 리포트가 준비됐어요 📊,True,2025-01-11T21:02:00
PUSH-96359ee0,U-05185,CMP-013,2025-01-11T18:17:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-609a45de,U-05251,CMP-001,2025-01-11T20:08:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-75b765d7,U-05271,,2025-01-11T12:53:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-85732101,U-05278,CMP-007,2025-01-11T18:40:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-555762b0,U-05287,CMP-010,2025-01-11T20:45:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-d843d9be,U-05290,CMP-006,2025-01-11T20:16:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-64592f2e,U-05318,CMP-010,2025-01-11T20:22:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-17f3f4ee,U-00086,,2025-01-12T20:57:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-ceb44e65,U-00110,CMP-002,2025-01-12T20:43:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-70a8e403,U-00303,CMP-011,2025-01-12T10:06:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-47eb660d,U-00324,,2025-01-12T10:47:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-4e935756,U-00459,CMP-007,2025-01-12T14:45:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-ca429555,U-00534,CMP-011,2025-01-12T18:40:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-5aaa1dd6,U-00742,CMP-004,2025-01-12T14:20:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-485d9342,U-01057,,2025-01-12T20:00:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-6689525b,U-01171,CMP-001,2025-01-12T20:30:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-d962e281,U-01813,CMP-003,2025-01-12T12:30:00,system,새로운 기능이 추가됐어요,False,
PUSH-e38d4be3,U-02550,CMP-005,2025-01-12T20:54:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-f96ced49,U-02752,CMP-010,2025-01-12T20:31:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,True,2025-01-12T21:39:00
PUSH-3a972767,U-03617,CMP-003,2025-01-12T12:16:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-f61680bc,U-04417,CMP-013,2025-01-12T20:43:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-be67d199,U-04773,CMP-001,2025-01-12T20:59:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-9e4ba65e,U-04914,CMP-008,2025-01-12T20:03:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-3800760a,U-05084,,2025-01-12T18:46:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-bfed0680,U-05106,CMP-007,2025-01-12T12:04:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-006d6e4c,U-05258,CMP-002,2025-01-12T20:29:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-c621132e,U-05304,CMP-002,2025-01-12T18:35:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-01-12T20:12:00
PUSH-cfadc95b,U-05334,CMP-011,2025-01-12T18:31:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-18087b0f,U-05344,CMP-001,2025-01-12T12:31:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-f18868c7,U-05359,CMP-008,2025-01-12T20:29:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-96ec4761,U-05367,CMP-008,2025-01-12T12:03:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-44bdad32,U-05369,CMP-003,2025-01-12T18:43:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-6c50ce50,U-00068,CMP-007,2025-01-13T14:36:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,True,2025-01-13T16:14:00
PUSH-5c246d47,U-00073,CMP-011,2025-01-13T12:49:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-423c099c,U-00426,CMP-011,2025-01-13T18:51:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-c553fa60,U-00853,CMP-010,2025-01-13T18:07:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-9dcfa208,U-00999,,2025-01-13T18:33:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,True,2025-01-13T20:14:00
PUSH-324db4e5,U-01103,CMP-010,2025-01-13T12:51:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-98bf3760,U-01446,,2025-01-13T14:43:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-5671f707,U-01666,CMP-008,2025-01-13T10:00:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-ae0f874d,U-01830,CMP-001,2025-01-13T10:01:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-4c046d97,U-01955,,2025-01-13T14:47:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-e66292a4,U-02035,CMP-013,2025-01-13T12:40:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-7c88ca8f,U-02049,CMP-004,2025-01-13T12:35:00,promotion,수료증 발급 가능한 강의를 확인해보세요,True,2025-01-13T14:10:00
PUSH-9013b08a,U-02167,CMP-002,2025-01-13T12:49:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-8fa7b56c,U-02507,,2025-01-13T20:31:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-b78dfac7,U-02879,CMP-011,2025-01-13T20:01:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-a3f42e07,U-02884,CMP-002,2025-01-13T18:01:00,promotion,수료증 발급 가능한 강의를 확인해보세요,True,2025-01-13T19:12:00
PUSH-996ad54b,U-02903,CMP-011,2025-01-13T14:22:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-c2e2c64c,U-03034,CMP-008,2025-01-13T18:37:00,lesson_reminder,학습 루틴을 이어가세요 💪,True,2025-01-13T18:46:00
PUSH-2b772ede,U-03269,CMP-003,2025-01-13T18:12:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-2c93bbb8,U-03491,CMP-003,2025-01-13T12:18:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-360adbf3,U-03587,CMP-006,2025-01-13T14:22:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,True,2025-01-13T15:01:00
PUSH-71f4809c,U-04085,CMP-011,2025-01-13T18:48:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-71f7c65f,U-04146,CMP-008,2025-01-13T18:52:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-dba2d202,U-04231,,2025-01-13T20:23:00,system,새로운 기능이 추가됐어요,False,
PUSH-fd06f401,U-04414,CMP-011,2025-01-13T20:56:00,re_engagement,스타티에서 배움을 이어가세요,True,2025-01-13T21:27:00
PUSH-b241e8d9,U-04652,,2025-01-13T20:42:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-f0921183,U-04873,CMP-011,2025-01-13T20:58:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-75e74e30,U-04936,CMP-010,2025-01-13T18:22:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,True,2025-01-13T18:42:00
PUSH-6bf3c1a8,U-05021,CMP-004,2025-01-13T14:13:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-80a42981,U-05059,CMP-009,2025-01-13T14:19:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-39bf9c9e,U-05098,CMP-009,2025-01-13T20:04:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-5a74dc1b,U-05101,CMP-005,2025-01-13T12:55:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-e84391af,U-05244,CMP-002,2025-01-13T20:58:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-5ee5a2a7,U-05245,,2025-01-13T12:48:00,lesson_reminder,학습 루틴을 이어가세요 💪,True,2025-01-13T14:33:00
PUSH-bc4079e1,U-05295,CMP-004,2025-01-13T10:59:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-410faae3,U-05326,CMP-010,2025-01-13T20:42:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-3e78d1cf,U-05330,CMP-010,2025-01-13T18:03:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-0fd12f8b,U-05343,CMP-007,2025-01-13T12:20:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-7797b34a,U-05360,,2025-01-13T18:06:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-b9715553,U-05363,CMP-007,2025-01-13T14:33:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-6d14aa0c,U-05382,,2025-01-13T10:51:00,re_engagement,스타티에서 배움을 이어가세요,True,2025-01-13T12:39:00
PUSH-7149308a,U-05384,CMP-002,2025-01-13T14:25:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-5be07d5b,U-05393,CMP-001,2025-01-13T14:40:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-b60c4178,U-05398,,2025-01-13T20:09:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-451c5dc3,U-05399,CMP-005,2025-01-13T18:51:00,system,강의 업데이트 알림,False,
PUSH-98e2766e,U-05408,CMP-010,2025-01-13T12:52:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-6dc8232d,U-05417,CMP-008,2025-01-13T18:18:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-692db963,U-05423,CMP-008,2025-01-13T20:12:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-96d8ca7f,U-00084,CMP-009,2025-01-14T18:03:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-f1327ee4,U-00124,,2025-01-14T20:30:00,system,새로운 기능이 추가됐어요,False,
PUSH-ea692b20,U-00164,,2025-01-14T14:55:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-d533fe3f,U-00177,CMP-008,2025-01-14T20:58:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-daa9c88a,U-00180,CMP-007,2025-01-14T18:56:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-38626d98,U-00269,CMP-002,2025-01-14T12:57:00,lesson_reminder,학습 루틴을 이어가세요 💪,True,2025-01-14T13:16:00
PUSH-ae2187dd,U-00302,CMP-006,2025-01-14T14:11:00,system,강의 업데이트 알림,False,
PUSH-bbf23529,U-00369,CMP-002,2025-01-14T18:53:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-700da1a4,U-00442,,2025-01-14T10:42:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-4612feb4,U-00767,CMP-003,2025-01-14T14:17:00,system,새로운 기능이 추가됐어요,False,
PUSH-b7090cd2,U-00873,CMP-010,2025-01-14T20:04:00,promotion,새로운 AI 강의가 출시됐어요!,True,2025-01-14T20:34:00
PUSH-a4864bc1,U-01229,CMP-011,2025-01-14T14:27:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-3a84e048,U-01413,CMP-010,2025-01-14T18:15:00,system,강의 업데이트 알림,False,
PUSH-577c3b29,U-01804,,2025-01-14T14:48:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-01-14T16:40:00
PUSH-e062b4c4,U-01839,,2025-01-14T12:54:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-0b53f754,U-02007,,2025-01-14T20:52:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-ee967bde,U-02358,CMP-010,2025-01-14T20:19:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-d704cc7f,U-02675,CMP-011,2025-01-14T12:43:00,system,새로운 기능이 추가됐어요,False,
PUSH-044a908e,U-02891,CMP-008,2025-01-14T10:39:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,True,2025-01-14T11:30:00
PUSH-69c6aec8,U-02941,,2025-01-14T20:58:00,system,이번 달 학습 리포트가 준비됐어요 📊,True,2025-01-14T22:07:00
PUSH-06f72f91,U-03323,CMP-009,2025-01-14T18:45:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-3ef8c333,U-03515,,2025-01-14T20:12:00,re_engagement,돌아오신 것을 환영해요!,False,
PUSH-303bec91,U-03933,CMP-001,2025-01-14T18:39:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-a58140c5,U-04173,CMP-002,2025-01-14T18:45:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-c91e7fc9,U-04362,CMP-010,2025-01-14T12:31:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-12c75e65,U-04413,,2025-01-14T12:57:00,system,강의 업데이트 알림,False,
PUSH-950ca776,U-04727,CMP-003,2025-01-14T18:36:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-59eca893,U-04763,CMP-011,2025-01-14T14:18:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-e28012d1,U-04882,CMP-007,2025-01-14T20:01:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-cf44269c,U-04993,CMP-012,2025-01-14T12:26:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-c52b1f81,U-05085,CMP-011,2025-01-14T18:51:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-3350ba24,U-05089,CMP-010,2025-01-14T18:15:00,promotion,수료증 발급 가능한 강의를 확인해보세요,True,2025-01-14T19:56:00
PUSH-5f7a67bf,U-05238,,2025-01-14T12:45:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-10f0312c,U-05250,CMP-003,2025-01-14T12:08:00,system,강의 업데이트 알림,False,
PUSH-ee9e8a86,U-05271,,2025-01-14T20:28:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-e08d678d,U-05347,CMP-004,2025-01-14T14:56:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-1d0f5fa1,U-05398,,2025-01-14T14:29:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-51f58822,U-05434,,2025-01-14T18:45:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-50d507bf,U-05440,CMP-007,2025-01-14T18:32:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-471e55e7,U-05443,CMP-001,2025-01-14T20:30:00,system,이번 달 학습 리포트가 준비됐어요 📊,False,
PUSH-372c7618,U-05448,CMP-006,2025-01-14T20:05:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-df056ad5,U-00084,CMP-009,2025-01-15T12:15:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-ae33a39c,U-00463,,2025-01-15T20:54:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-9255a28a,U-00700,CMP-005,2025-01-15T12:44:00,lesson_reminder,오늘의 강의가 기다리고 있어요! 📚,False,
PUSH-1007d6a5,U-00785,CMP-008,2025-01-15T10:56:00,re_engagement,스타티에서 배움을 이어가세요,False,
PUSH-fc6db3b3,U-00804,,2025-01-15T10:05:00,system,새로운 기능이 추가됐어요,False,
PUSH-cd040592,U-00818,,2025-01-15T14:32:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-f4d8cd2b,U-01118,CMP-002,2025-01-15T20:38:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-101a27cd,U-01427,,2025-01-15T14:28:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
PUSH-403948ae,U-01552,CMP-002,2025-01-15T10:13:00,system,새로운 기능이 추가됐어요,False,
PUSH-e7374c33,U-01752,CMP-013,2025-01-15T14:59:00,promotion,수료증 발급 가능한 강의를 확인해보세요,False,
PUSH-e304c311,U-01756,,2025-01-15T20:53:00,promotion,새로운 AI 강의가 출시됐어요!,False,
PUSH-26ae0afb,U-01934,CMP-002,2025-01-15T18:13:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-7f84422d,U-01973,,2025-01-15T20:35:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-ccc10751,U-02029,,2025-01-15T10:16:00,lesson_reminder,학습 루틴을 이어가세요 💪,False,
PUSH-4a1ce27b,U-02068,CMP-001,2025-01-15T14:35:00,re_engagement,오랜만이에요! 새로운 강의를 확인해보세요 👋,False,
PUSH-8dfaea15,U-02143,CMP-009,2025-01-15T20:21:00,lesson_reminder,어제 멈춘 곳부터 다시 시작해볼까요?,False,
PUSH-65b1057c,U-02429,CMP-002,2025-01-15T12:19:00,promotion,🎉 이번 주 한정! Pro 플랜 30% 할인,False,
